path;db_name;id;brand;model;content_source;content_type;media_type;processing;processing_sm;tampering;ngram_2
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D25_V_indoor_move_0001.mp4;EVA-7K;D25;OnePlus;A3000;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D25_V_outdoor_move_0001.mp4;EVA-7K;D25;OnePlus;A3000;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D26_V_indoor_move_0001.mp4;EVA-7K;D26;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D26_V_outdoor_move_0001.mp4;EVA-7K;D26;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D27_V_indoor_move_0001.mp4;EVA-7K;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D27_V_outdoor_move_0001.mp4;EVA-7K;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D28_V_indoor_move_0001.mp4;EVA-7K;D28;Huawei;P89;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D28_V_outdoor_move_0001.mp4;EVA-7K;D28;Huawei;P89;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D29_V_indoor_move_0001.mp4;EVA-7K;D29;Apple;iPhone5;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D29_V_outdoor_move_0001.mp4;EVA-7K;D29;Apple;iPhone5;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D30_V_indoor_move_0001.mp4;EVA-7K;D30;Huawei;Honor5;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D30_V_outdoor_move_0001.mp4;EVA-7K;D30;Huawei;Honor5;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D31_V_indoor_move_0001.mp4;EVA-7K;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D31_V_outdoor_move_0001.mp4;EVA-7K;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D32_V_indoor_move_0001.mp4;EVA-7K;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D32_V_outdoor_move_0001.mp4;EVA-7K;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D33_V_indoor_move_0001.mp4;EVA-7K;D33;Huawei;AscendG6;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D33_V_outdoor_move_0001.mp4;EVA-7K;D33;Huawei;AscendG6;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D34_V_indoor_move_0001.mp4;EVA-7K;D34;Apple;iPhone5;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D34_V_outdoor_move_0001.mp4;EVA-7K;D34;Apple;iPhone5;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D35_V_outdoor_move_0001.mp4;EVA-7K;D35;Samsung;GalaxyTabA;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg4\D35_V_outdoor_panrot_0001.mp4;EVA-7K;D35;Samsung;GalaxyTabA;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D01_V_indoor_move_0001.mp4;EVA-7K;D01;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D01_V_outdoor_move_0001.mp4;EVA-7K;D01;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCpaspdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtrakpaspsttssmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D02_V_indoor_move_0001.mp4;EVA-7K;D02;Apple;iPhone4s;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D02_V_indoor_panrot_0001.mp4;EVA-7K;D02;Apple;iPhone4s;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D02_V_outdoor_move_0001.mp4;EVA-7K;D02;Apple;iPhone4s;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D02_V_outdoor_panrot_0001.mp4;EVA-7K;D02;Apple;iPhone4s;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D03_V_indoor_move_0001.mp4;EVA-7K;D03;Huawei;P9;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D03_V_outdoor_move_0001.mp4;EVA-7K;D03;Huawei;P9;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D04_V_indoor_move_0001.mp4;EVA-7K;D04;LG;D290;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D04_V_outdoor_move_0001.mp4;EVA-7K;D04;LG;D290;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D05_V_indoor_move_0001.mp4;EVA-7K;D05;Apple;iPhone5c;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D05_V_outdoor_move_0001.mp4;EVA-7K;D05;Apple;iPhone5c;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D06_V_indoor_move_0001.mp4;EVA-7K;D06;Apple;iPhone6;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D06_V_outdoor_move_0001.mp4;EVA-7K;D06;Apple;iPhone6;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D07_V_indoor_move_0001.mp4;EVA-7K;D07;Lenovo;P70A;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D07_V_outdoor_move_0001.mp4;EVA-7K;D07;Lenovo;P70A;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D08_V_indoor_move_0001.mp4;EVA-7K;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D08_V_outdoor_move_0001.mp4;EVA-7K;D08;Samsung;GalaxyTab3;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D09_V_indoor_move_0001.mp4;EVA-7K;D09;Apple;iPhone4;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D09_V_outdoor_move_0001.mp4;EVA-7K;D09;Apple;iPhone4;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D10_V_indoor_move_0001.mp4;EVA-7K;D10;Apple;iPhone4s;DIGITAL_CAMERA;INDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D10_V_outdoor_move_0001.mp4;EVA-7K;D10;Apple;iPhone4s;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Facebook\subset_ffmpeg5\D10_V_outdoor_panrot_0001.mp4;EVA-7K;D10;Apple;iPhone4s;DIGITAL_CAMERA;OUTDOOR;MP4;FACEBOOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypmoovhdlrilsthdlrminfilstfreemdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksmhddinfstblstsdstcotrakstcoudtastscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
